symbol,companyName,primaryExchange,sector,calculationPrice,open,openTime,close,closeTime,high,low,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,iexRealtimePrice,iexRealtimeSize,iexLastUpdated,delayedPrice,delayedPriceTime,extendedPrice,extendedChange,extendedChangePercent,extendedPriceTime,previousClose,change,changePercent,iexMarketPercent,iexVolume,avgTotalVolume,iexBidPrice,iexBidSize,iexAskPrice,iexAskSize,marketCap,peRatio,week52High,week52Low,ytdChange
ATNM,Actinium Pharmaceuticals Inc. (Delaware),NYSE American,Healthcare,close,0.399,1528291800017,0.3854,1528315200083,0.3999,0.3801,0.3854,Close,"June 6, 2018",1528315200083,666279,0.3908,400,1528311288210,0.3854,1528315800001,0.4,0.0146,0.03788,1528288730296,0.3919,-0.0065,-0.01659,0.0172,11460,885796,0,0,0,0,42516260,-1.48,1.5,0.3323,-0.40946374128582486
ATNX,Athenex Inc.,Nasdaq Global Select,Healthcare,close,16.8,1528291800499,16.78,1528315200180,16.85,16.62,16.78,Close,"June 6, 2018",1528315200180,303538,16.79,5,1528315184281,16.78,1528315200180,16.78,0,0,1528317004840,16.8,-0.02,-0.00119,0.0407,12354,196514,0,0,0,0,1065837561,-18.44,20.79,11.2104,0.057411134215501036
ATO,Atmos Energy Corporation,New York Stock Exchange,Utilities,close,87.33,1528291800153,85.8,1528315350506,87.41,85.6,85.8,Close,"June 6, 2018",1528315350506,432352,85.79,100,1528315191158,85.8,1528315350506,85.795,-0.005,-6e-05,1528316032288,87.39,-1.59,-0.01819,0.02853,12335,502120,0,0,0,0,9529347742,23.9,93.555,76.46,0.021550725141523185
ATOM,Atomera Incorporated,NASDAQ Capital Market,Technology,close,5.67,1528291800532,5.6,1528315200275,5.9,5.215,5.6,Close,"June 6, 2018",1528315200275,125000,5.76,5,1528314821029,5.6,1528315200275,5.6,0,0,1528315200299,5.63,-0.03,-0.00533,4e-05,5,56171,0,0,0,0,69221986,,8,2.45,0.3711981173594132
ATOS,Atossa Genetics Inc.,NASDAQ Capital Market,Healthcare,close,2.86,1528291800387,2.85,1528315200263,2.949,2.82,2.85,Close,"June 6, 2018",1528315200263,61404,0,0,0,2.85,1528315200263,2.847,-0.003,-0.00105,1528316660643,2.86,-0.01,-0.0035,0,0,411114,0,0,0,0,7558063,-0.27,19.08,2.64,-0.12078395061728404
ATR,AptarGroup Inc.,New York Stock Exchange,Consumer Cyclical,close,93.67,1528291809115,93.91,1528315321095,94.1,92.04,93.91,Close,"June 6, 2018",1528315321095,432242,93.9,100,1528315177008,93.91,1528315321095,93.306,-0.604,-0.00643,1528315861194,93.92,-0.01,-0.00011,0.02261,9773,317476,0,0,0,0,5858756878,25.8,96.39,79.97,0.08700630593434483
ATRA,Atara Biotherapeutics Inc.,Nasdaq Global Select,Healthcare,close,49.85,1528291800431,46.15,1528315200511,49.85,46.05,46.15,Close,"June 6, 2018",1528315200511,629964,46.15,100,1528315198132,46.15,1528315200511,46.15,0,0,1528317004855,49.05,-2.9,-0.05912,0.04976,31347,542567,0,0,0,0,2028268779,-11.09,54.45,11.8,1.650824751381215
ATRC,AtriCure Inc.,NASDAQ Global Market,Healthcare,close,24.97,1528291800542,25,1528315200494,25.16,24.565,25,Close,"June 6, 2018",1528315200494,162294,25.01,25,1528314640793,25,1528315200494,25,0,0,1528317004889,24.93,0.07,0.00281,0.09224,14970,146547,0,0,0,0,876001225,-30.49,25.179,14.88,0.35256636166756905
ATRI,Atrion Corporation,Nasdaq Global Select,Healthcare,close,572.05,1528291800393,568.25,1528315200325,578.9,560.65,568.25,Close,"June 6, 2018",1528315200325,11159,570.2,100,1528314786190,568.25,1528315200325,568.25,0,0,1528317004983,573.2,-4.95,-0.00864,0.04606,514,8201,0,0,0,0,1052309217,,694,516.85,-0.08130072114704023
ATRO,Astronics Corporation,Nasdaq Global Select,Industrials,close,35.95,1528291800452,35.39,1528315200421,36.22,35.2,35.39,Close,"June 6, 2018",1528315200421,82488,35.35,100,1528314645003,35.39,1528315200421,35.39,0,0,1528317005045,35.77,-0.38,-0.01062,0.01302,1074,105297,0,0,0,0,994166289,35.75,49.45,23.95,-0.16439336172226163
ATRS,Antares Pharma Inc.,NASDAQ Capital Market,Healthcare,close,2.68,1528291800601,2.77,1528315200417,2.855,2.67,2.77,Close,"June 6, 2018",1528315200417,1485480,2.77,100,1528315193642,2.77,1528315200417,2.82,0.05,0.01805,1528317543699,2.69,0.08,0.02974,0.01405,20871,708536,0,0,0,0,434406793,-25.18,4.09,1.58,0.32925690821256043
ATSG,Air Transport Services Group Inc,Nasdaq Global Select,Industrials,close,22.39,1528291800232,22.87,1528315200250,22.93,22.33,22.87,Close,"June 6, 2018",1528315200250,339267,22.88,100,1528315194024,22.87,1528315200250,22.87,0,0,1528317005249,22.4,0.47,0.02098,0.04174,14161,479928,0,0,0,0,1351171309,21.18,27.67,19.1744,-0.022572519214346845
ATTO,Atento S.A.,New York Stock Exchange,Industrials,close,7.6,1528291800054,7.75,1528315324046,7.95,7.6,7.75,Close,"June 6, 2018",1528315324046,94575,7.725,100,1528315171475,7.75,1528315324046,7.75,0,0,1528315326061,7.6,0.15,0.01974,0.16204,15325,134747,0,0,0,0,572795184,11.4,12.9,6.675,-0.21258323232323237
ATTU,Attunity Ltd.,NASDAQ Capital Market,Technology,close,11.7,1528291800700,11.77,1528315200278,11.83,11.49,11.77,Close,"June 6, 2018",1528315200278,106656,0,0,0,11.77,1528315200278,12.23,0.46,0.03908,1528291430695,11.65,0.12,0.0103,0,0,264963,0,0,0,0,244077174,-53.5,12.09,6.25,0.6987057971014492
ATU,Actuant Corporation,New York Stock Exchange,Industrials,close,24.6,1528291800059,24.7,1528315247394,24.75,24.35,24.7,Close,"June 6, 2018",1528315247394,272535,24.675,189,1528315165594,24.7,1528315247394,24.7,0,0,1528317005270,24.65,0.05,0.00203,0.10861,29600,397160,0,0,0,0,1498954945,30.49,27.95,21.5,-0.013938063872255574
ATUS,Altice USA Inc. Class A,New York Stock Exchange,Communication Services,close,19.46,1528291800153,20.1,1528315298563,20.255,18.88,20.1,Close,"June 6, 2018",1528315298563,10210249,20.045,100,1528315195212,20.1,1528315298563,20.23,0.13,0.00647,1528315355000,19.33,0.77,0.03983,0.05181,528993,3582289,0,0,0,0,14815086217,-49.02,35.29,16.25,-0.05858417910447775
ATV,Acorn International Inc. ADS,New York Stock Exchange,Consumer Cyclical,close,32,1528291800067,32.83,1528315324137,34.035,31.91,32.83,Close,"June 6, 2018",1528315324137,7924,31.91,100,1528291945632,32.83,1528315324137,33.38,0.55,0.01675,1528229431284,31.88,0.95,0.0298,0.01262,100,13316,0,0,0,0,87988996,,38.86,9.33,0.7530432432432432
ATVI,Activision Blizzard Inc,Nasdaq Global Select,Technology,close,73.26,1528291800460,74.79,1528315200395,75.01,73.26,74.79,Close,"June 6, 2018",1528315200395,6588611,74.77,100,1528315198028,74.79,1528315200395,74.69,-0.1,-0.00134,1528318367444,72.77,2.02,0.02776,0.03161,208266,5753120,0,0,0,0,56930510133,34.63,79.63,55.41,0.16514312790519556
ATXI,Avenue Therapeutics Inc.,NASDAQ Capital Market,Healthcare,close,4.3,1528291800569,4.24,1528315200219,4.56,4.229,4.24,Close,"June 6, 2018",1528315200219,83553,4.56,54,1528292838047,4.24,1528315200219,4.5,0.26,0.06132,1528290837239,4.3,-0.06,-0.01395,0.00608,508,59515,0,0,0,0,44744911,,8.58,3.2801,0.10876540469973883
AU,AngloGold Ashanti Limited,New York Stock Exchange,Basic Materials,close,8.72,1528291801003,8.64,1528315508606,8.83,8.61,8.64,Close,"June 6, 2018",1528315508606,3872012,8.64,100,1528315199827,8.64,1528315508606,8.64,0,0,1528315510660,8.77,-0.13,-0.01482,0.05145,199215,3198493,0,0,0,0,3550478590,,12.4,8.02,-0.17589864050737056
AUBN,Auburn National Bancorporation Inc.,NASDAQ Global Market,Financial Services,close,46.6,1528294346433,45.5,1528315200254,47.18,45.5,45.5,Close,"June 6, 2018",1528315200254,3008,47.18,100,1528315182355,45.5,1528315200254,43.4,-2.1,-0.04615,1527019223490,47,-1.5,-0.03191,0.03324,100,4461,0,0,0,0,165788259,,48.9499,33.2165,0.1736942642479338
AUDC,AudioCodes Ltd.,Nasdaq Global Select,Technology,close,7.37,1528291800336,7.49,1528315200471,7.49,7.31,7.49,Close,"June 6, 2018",1528315200471,32442,7.48,100,1528314896249,7.49,1528315200471,7.49,0,0,1528315211923,7.33,0.16,0.02183,0.01757,570,50308,0,0,0,0,216403155,20.81,8.43,5.87,-0.0008366666666666592
AUG,Auryn Resources Inc.,NYSE American,Basic Materials,close,1.25,1528291800018,1.2,1528315200050,1.26,1.19,1.2,Close,"June 6, 2018",1528315200050,162370,0,0,0,1.2,1528315800000,1.4,0.2,0.16667,1527857253465,1.26,-0.06,-0.04762,0,0,59113,0,0,0,0,103042129,60,3,1.2,-0.26501130434782616
AUMN,Golden Minerals Company,NYSE American,Basic Materials,close,0.39,1528291800024,0.38,1528315200078,0.3997,0.38,0.38,Close,"June 6, 2018",1528315200078,48408,0,0,0,0.38,1528315800001,0.405,0.025,0.06579,1527167067951,0.3911,-0.0111,-0.02838,0,0,96243,0,0,0,0,36131736,-12.67,0.68,0.3621,-0.1477224904300833
AUO,AU Optronics Corp American Depositary Shares,New York Stock Exchange,Technology,close,4.37,1528291860307,4.38,1528315423561,4.4,4.32,4.38,Close,"June 6, 2018",1528315423561,1237685,4.365,300,1528315016221,4.38,1528315423561,4.38,0,0,1528315486325,4.32,0.06,0.01389,0.00812,10050,1139126,0,0,0,0,4215419358,4.66,5.35,3.72,0.042461428571428594
AUPH,Aurinia Pharmaceuticals Inc,NASDAQ Global Market,Healthcare,close,5.7,1528291800441,5.72,1528315200569,5.74,5.64,5.72,Close,"June 6, 2018",1528315200569,231959,5.725,100,1528314883794,5.72,1528315200569,5.72,0,0,1528317679000,5.69,0.03,0.00527,0.00388,900,632982,0,0,0,0,481624360,-13.95,7.68,4.41,0.17846587628865995
AUTO,AutoWeb Inc.,NASDAQ Capital Market,Technology,close,3.64,1528291800438,3.74,1528315200265,3.77,3.64,3.74,Close,"June 6, 2018",1528315200265,24997,0,0,0,3.74,1528315200265,,,,,3.66,0.08,0.02186,0,0,61506,0,0,0,0,48194482,-53.43,14.299,2.8753,-0.5887782978723405
AUY,Yamana Gold Inc. (Canada),New York Stock Exchange,Basic Materials,close,2.91,1528291800056,2.92,1528315320060,2.94,2.88,2.92,Close,"June 6, 2018",1528315320060,7123802,2.93,200,1528315185366,2.92,1528315320060,2.92,0,0,1528315857642,2.89,0.03,0.01038,0.01315,93678,9067711,0,0,0,0,2770665985,26.55,3.8,2.21,-0.10962243597941594
AVA,Avista Corporation,New York Stock Exchange,Utilities,close,52.58,1528291809101,52.5,1528315320758,52.62,52.42,52.5,Close,"June 6, 2018",1528315320758,282777,52.47,100,1528314955701,52.5,1528315320758,52.5,0,0,1528317005472,52.64,-0.14,-0.00266,0.02787,7881,441225,0,0,0,0,3447647963,27.63,52.87,41.21,0.034591598537916685
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),New York Stock Exchange,Financial Services,close,8.72,1528291800054,8.67,1528315320065,8.82,8.64,8.67,Close,"June 6, 2018",1528315320065,44610,8.66,15,1528314959220,8.67,1528315320065,8.719,0.049,0.00565,1528315861194,8.73,-0.06,-0.00687,0.02746,1225,122509,0,0,0,0,9658820930,14.69,9.51,7.86,0.015438097663797657
AVAV,AeroVironment Inc.,Nasdaq Global Select,Industrials,close,60.09,1528291800239,60.31,1528315200520,60.86,60.09,60.31,Close,"June 6, 2018",1528315200520,127962,60.285,100,1528315194552,60.31,1528315200520,60.31,0,0,1528317005408,60.35,-0.04,-0.00066,0.02743,3510,305906,0,0,0,0,1441770016,71.8,62.195,30.05,0.09961347310847767
AVB,AvalonBay Communities Inc.,New York Stock Exchange,Real Estate,close,166.62,1528291801004,167.43,1528315322035,167.97,165.52,167.43,Close,"June 6, 2018",1528315322035,611121,167.4,100,1528315195774,167.43,1528315322035,167.43,0,0,1528317705000,166.9,0.53,0.00318,0.04325,26431,692960,0,0,0,0,23140301895,19.22,198.69,152.65,-0.04646237740870669
AVD,American Vanguard Corporation ($0.10 Par Value),New York Stock Exchange,Basic Materials,close,22.8,1528291800157,23.6,1528315321186,23.65,22.65,23.6,Close,"June 6, 2018",1528315321186,109410,23.45,100,1528313583081,23.6,1528315321186,23.6,0,0,1528317002595,22.8,0.8,0.03509,0.00542,593,104345,0,0,0,0,704831842,38.06,24,17,0.18772285610288775
AVDL,Avadel Pharmaceuticals plc,NASDAQ Global Market,Healthcare,close,7.37,1528291800342,7.37,1528315200524,7.613,7.12,7.37,Close,"June 6, 2018",1528315200524,220943,7.34,100,1528315141467,7.37,1528315200524,7.457,0.087,0.0118,1528315861194,7.41,-0.04,-0.0054,0.05515,12185,467128,0,0,0,0,270813421,-21.68,11.93,6.17,-0.1633545454545455
AVEO,AVEO Pharmaceuticals Inc.,NASDAQ Capital Market,Healthcare,close,2.21,1528291800289,2.26,1528315200343,2.3,2.2,2.26,Close,"June 6, 2018",1528315200343,1111757,2.265,36,1528315195371,2.26,1528315200343,2.21,-0.05,-0.02212,1528318551853,2.19,0.07,0.03196,0.00723,8038,1247113,0,0,0,0,268640484,-8.69,4.24,0.6335,-0.16876992700729937
AVGO,Broadcom Inc.,Nasdaq Global Select,Technology,close,260.74,1528291800696,263.52,1528315200479,263.78,259.71,263.52,Close,"June 6, 2018",1528315200479,3673618,263.41,98,1528315198460,263.52,1528315200479,263.55,0.03,0.00011,1528318695512,259.26,4.26,0.01643,0.04234,155541,3279362,0,0,0,0,108241363087,16.55,285.68,221.98,-0.005532646261400827
AVGR,Avinger Inc.,NASDAQ Capital Market,Healthcare,close,1.66,1528291800668,1.57,1528315200322,1.67,1.45,1.57,Close,"June 6, 2018",1528315200322,1276596,1.58,100,1528315165729,1.57,1528315200322,1.69,0.12,0.07643,1528291400043,1.66,-0.09,-0.05422,0.00188,2400,3137673,0,0,0,0,8733709,-0.03,38.236,0.95,-0.8298956756756757
AVH,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),New York Stock Exchange,Industrials,close,7.42,1528291801001,7.59,1528315322009,7.62,7.18,7.59,Close,"June 6, 2018",1528315322009,210766,7.605,100,1528315131787,7.59,1528315322009,7.59,0,0,1528315481284,7.44,0.15,0.02016,0.04635,9769,100816,0,0,0,0,945891689,12.44,9.7599,6.4,-0.07030454767726153
AVHI,A V Homes Inc.,Nasdaq Global Select,Consumer Cyclical,close,16.65,1528291800516,16.5,1528315200428,16.65,16.05,16.5,Close,"June 6, 2018",1528315200428,106101,16.475,100,1528314953810,16.5,1528315200428,16.5,0,0,1528317002698,16.65,-0.15,-0.00901,0.01803,1913,155811,0,0,0,0,368745680,48.53,20.5,14.65,-0.060292051282051395
AVID,Avid Technology Inc.,Nasdaq Global Select,Technology,close,4.91,1528291800717,5,1528315200508,5.05,4.89,5,Close,"June 6, 2018",1528315200508,195902,5.01,23,1528313975040,5,1528315200508,5,0,0,1528317002748,4.91,0.09,0.01833,0.00732,1434,145215,0,0,0,0,207509645,33.33,7.65,3.99,-0.10016192100538601
AVK,Advent Claymore Convertible Securities and Income Fund,New York Stock Exchange,Financial Services,close,15.67,1528291800055,15.61,1528315322049,15.67,15.54,15.61,Close,"June 6, 2018",1528315322049,46912,15.62,100,1528300282003,15.61,1528315322049,15.61,0,0,1528315324586,15.58,0.03,0.00193,0.01279,600,61254,0,0,0,0,312882859,,16.8,14.62,0.011801853873228045
AVNW,Aviat Networks Inc.,Nasdaq Global Select,Technology,close,17.61,1528291800239,17.56,1528315200348,18.16,17.304,17.56,Close,"June 6, 2018",1528315200348,12040,17.845,44,1528299614056,17.56,1528315200348,,,,,17.7,-0.14,-0.00791,0.01196,144,13180,0,0,0,0,93933866,,19.97,12.9,0.163499662475182
AVP,Avon Products Inc.,New York Stock Exchange,Consumer Defensive,close,1.66,1528291801001,1.61,1528315254867,1.68,1.61,1.61,Close,"June 6, 2018",1528315254867,5794234,1.615,400,1528315199132,1.61,1528315254867,1.63,0.02,0.01242,1528317805942,1.65,-0.04,-0.02424,0.03035,175855,3879178,0,0,0,0,711105307,16.1,3.89,1.61,-0.26735926605504595
AVT,Avnet Inc.,Nasdaq Global Select,Technology,close,39.38,1528291800439,39.31,1528315200358,39.38,38.81,39.31,Close,"June 6, 2018",1528315200358,864246,39.295,100,1528315173412,39.31,1528315200358,39.31,0,0,1528317090858,39.31,0,0,0.08553,73919,867391,0,0,0,0,4637856421,12.1,44.85,35.67,-0.007856885059298805
AVX,AVX Corporation,New York Stock Exchange,Technology,close,15.67,1528291800152,15.78,1528315321187,15.79,15.585,15.78,Close,"June 6, 2018",1528315321187,172854,15.75,41,1528314177124,15.78,1528315321187,15.78,0,0,1528317002893,15.67,0.11,0.00702,0.03717,6425,215674,0,0,0,0,2659125467,21.04,20.22,14.51,-0.09360961666274478
AVXL,Anavex Life Sciences Corp.,NASDAQ Capital Market,Healthcare,close,3.3,1528291800132,3.69,1528315200320,3.7,3.29,3.69,Close,"June 6, 2018",1528315200320,518402,3.69,38,1528315195032,3.69,1528315200320,3.35,-0.34,-0.09214,1528318065938,3.47,0.22,0.0634,0.01402,7268,455130,0,0,0,0,164795629,-9.46,6.27,1.85,0.16150126582278482
AVY,Avery Dennison Corporation,New York Stock Exchange,Industrials,close,107.03,1528291800156,106.51,1528315327990,107.03,105.04,106.51,Close,"June 6, 2018",1528315327990,652660,106.485,100,1528315195909,106.51,1528315327990,106.504,-0.006,-6e-05,1528316031847,107.16,-0.65,-0.00607,0.01842,12022,688412,0,0,0,0,9376169774,19.95,123.67,83.1,-0.0715076770945892
AVYA,Avaya Holdings Corp.,New York Stock Exchange,Industrials,close,22.76,1528291800052,21.35,1528315219657,22.845,21.35,21.35,Close,"June 6, 2018",1528315219657,2626988,21.39,100,1528315195746,21.35,1528315219657,21.822,0.472,0.02211,1528315861194,23.04,-1.69,-0.07335,0.07522,197602,976109,0,0,0,0,2344173380,,23.76,15.625,0.2394705128205127
AWF,Alliancebernstein Global High Income Fund,New York Stock Exchange,Financial Services,close,11.66,1528291800054,11.69,1528315320065,11.697,11.64,11.69,Close,"June 6, 2018",1528315320065,234114,11.68,100,1528314723979,11.69,1528315320065,11.67,-0.02,-0.00171,1527883321135,11.64,0.05,0.0043,0.00299,700,209837,0,0,0,0,1008024924,,13.12,11.6,-0.05541306708026369
AWI,Armstrong World Industries Inc,New York Stock Exchange,Basic Materials,close,63,1528291800051,63.25,1528315324125,63.35,62.45,63.25,Close,"June 6, 2018",1528315324125,239276,63.3,200,1528315195096,63.25,1528315324125,63.25,0,0,1528317091377,62.7,0.55,0.00877,0.02098,5020,364818,0,0,0,0,3279147801,21.96,64.6,42.65,0.028282195121951265
AWK,American Water Works Company Inc.,New York Stock Exchange,Utilities,close,80.68,1528291809146,79.22,1528315350490,80.74,78.91,79.22,Close,"June 6, 2018",1528315350490,989219,79.205,100,1528315197742,79.22,1528315350490,79.6,0.38,0.0048,1528318428058,80.47,-1.25,-0.01553,0.0333,32941,755243,0,0,0,0,14104953212,25.64,92.37,76.04,-0.10241182682640654
AWP,Aberdeen Global Premier Properties Fund of Beneficial Interest,New York Stock Exchange,Financial Services,close,6.36,1528291809065,6.36,1528315320067,6.38,6.35,6.36,Close,"June 6, 2018",1528315320067,163488,6.375,300,1528314277954,6.36,1528315320067,6.38,0.02,0.00314,1528142980611,6.34,0.02,0.00315,0.03314,5418,230107,0,0,0,0,543194568,,6.98,5.75,-0.0263774686586355
AWR,American States Water Company,New York Stock Exchange,Utilities,close,55.66,1528291800055,54.89,1528315324185,55.66,54.335,54.89,Close,"June 6, 2018",1528315324185,210428,54.83,100,1528315132284,54.89,1528315324185,54.89,0,0,1528317002970,55.67,-0.78,-0.01401,0.05332,11220,264069,0,0,0,0,2016297204,29.83,60,46.62,-0.017612923146588612
AWRE,Aware Inc.,NASDAQ Global Market,Technology,close,3.9,1528291800000,3.9,1528315200237,4,3.9,3.9,Close,"June 6, 2018",1528315200237,8941,3.95,400,1528296804954,3.9,1528315200237,,,,,3.9,0,0,0.04474,400,6461,0,0,0,0,84032590,,5.4,3.7,-0.12359550561797758
AWX,Avalon Holdings Corporation,NYSE American,Industrials,close,2.26,1528291800025,2.09,1528315200055,2.18,2.09,2.09,Close,"June 6, 2018",1528315200055,8347,0,0,0,2.09,1528315800001,,,,,2.16,-0.07,-0.03241,0,0,30986,0,0,0,0,7948962,,3.64,1.83,0.02124853658536601
AXAS,Abraxas Petroleum Corporation,NASDAQ Capital Market,Energy,close,2.5,1528291800402,2.48,1528315200330,2.52,2.39,2.48,Close,"June 6, 2018",1528315200330,1868168,2.475,14,1528315192084,2.48,1528315200330,2.48,0,0,1528317003015,2.5,-0.02,-0.008,0.0131,24473,1798294,0,0,0,0,413098949,13.78,3.27,1.45,-0.03143750000000002
AXDX,Accelerate Diagnostics Inc.,NASDAQ Capital Market,Healthcare,close,20.4,1528291800658,20.85,1528315200382,21.05,20.25,20.85,Close,"June 6, 2018",1528315200382,296613,20.85,100,1528315185043,20.85,1528315200382,20.85,0,0,1528317003090,20.35,0.5,0.02457,0.02923,8670,268719,0,0,0,0,1125536147,-16.55,30.45,16.75,-0.23408209471766842
AXE,Anixter International Inc.,New York Stock Exchange,Industrials,close,64.3,1528291809109,64.4,1528315320759,64.55,63.4,64.4,Close,"June 6, 2018",1528315320759,113217,64.4,1,1528313937708,64.4,1528315320759,64.4,0,0,1528317090898,64.1,0.3,0.00468,0.0115,1302,257968,0,0,0,0,2153226622,12.31,88.85,56.25,-0.15356031516743285
AXGN,AxoGen Inc.,NASDAQ Capital Market,Healthcare,close,50,1528291800351,49.3,1528315200412,50.6,49.1,49.3,Close,"June 6, 2018",1528315200412,352667,49.4,100,1528315199725,49.3,1528315200412,49.3,0,0,1528317003231,49.85,-0.55,-0.01103,0.0435,15341,480530,0,0,0,0,1880688759,-164.33,51.7,14.25,0.772512039355993
AXL,American Axle & Manufacturing Holdings Inc.,New York Stock Exchange,Consumer Cyclical,close,16.07,1528291800155,16.44,1528315321209,16.465,16,16.44,Close,"June 6, 2018",1528315321209,1598961,16.445,100,1528315193861,16.44,1528315321209,16.44,0,0,1528317091038,16.02,0.42,0.02622,0.02117,33850,2027985,0,0,0,0,1835664474,4.42,20.27,13.377,-0.05677942759015451
AXON,Axovant Sciences Ltd.,Nasdaq Global Select,Healthcare,close,3.65,1528291800693,4.55,1528315200294,4.637,3.27,4.55,Close,"June 6, 2018",1528315200294,111881773,4.58,400,1528315197983,4.55,1528315200294,4.77,0.22,0.04835,1528318785109,1.75,2.8,1.6,0.01004,1123293,1437612,0,0,0,0,490435737,-2.18,27.9755,1.02,0.9295668549905839
AXP,American Express Company,New York Stock Exchange,Financial Services,close,99.89,1528291801007,100.97,1528315231846,100.995,99.57,100.97,Close,"June 6, 2018",1528315231846,2820482,100.945,100,1528315198031,100.97,1528315231846,100.97,0,0,1528317661000,99.31,1.66,0.01672,0.02324,65548,2866263,0,0,0,0,86870771839,15.75,103.24,78.29,0.027782537032927025
AXR,AMREP Corporation,New York Stock Exchange,Industrials,close,7.15,1528119000056,6.89,1528315322095,7.117,6.89,6.89,Close,"June 6, 2018",1528315322095,2682,0,0,0,6.89,1528315322095,,,,,7.139,-0.249,-0.03488,0,0,1900,0,0,0,0,55800071,,7.71,6.2,-0.0017396237337192338
